nohup: ignoring input
==== Stage 1: forget_inc={0,8,11,40,51}; forget_seen={}; all={0,8,11,40,51,66,67,88,94,57} ====
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage1', adapter_load_path=None, adapter_load_paths=None, lora_new_adapter_name='train_s1', lora_stack=True, lora_orth_enable=True, lora_orth_lambda=0.1, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_classes_inc='0,8,11,40,51', forget_classes_seen=None, forget_lambda=0.2, forget_margin=100.0, forget_strategy='proto', centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
[peft] added trainable adapter 'train_s1'
[peft] set_adapter(list) failed: unhashable type: 'list'; fallback to last adapter
[peft] active adapter set to: train_s1
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 22082496
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_A.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_B.train_s1.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight']
[loss] ep 29 it 340 total=8304999.5000 mle=2.9569 pcon=4.7790 forget=1.6998 favg=-1.5449 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 30 it 0 total=8305009.5000 mle=3.1544 pcon=4.7767 forget=1.6079 favg=-1.5215 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 30 it 50 total=8305023.5000 mle=2.6807 pcon=4.7746 forget=1.6632 favg=-1.6670 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 30 it 100 total=8305001.0000 mle=3.0369 pcon=4.7725 forget=1.6232 favg=-1.5059 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 30 it 150 total=8305009.0000 mle=2.9252 pcon=4.7703 forget=1.6154 favg=-1.6309 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 30 it 200 total=8305007.0000 mle=2.9544 pcon=4.7681 forget=1.6412 favg=-1.3936 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 30 it 250 total=8305003.5000 mle=2.6755 pcon=4.7659 forget=1.6236 favg=-1.6152 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 30 it 300 total=8304995.5000 mle=2.7617 pcon=4.7636 forget=1.6323 favg=-1.5459 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 30 it 350 total=8305008.0000 mle=3.0523 pcon=4.7613 forget=1.6055 favg=-1.6172 nr=26 nf=26 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 31 it 10 total=8304997.0000 mle=2.6966 pcon=4.7591 forget=1.5854 favg=-1.5566 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 31 it 60 total=8304992.0000 mle=2.2839 pcon=4.7572 forget=1.6083 favg=-1.4746 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 31 it 110 total=8304998.5000 mle=3.2707 pcon=4.7551 forget=1.6515 favg=-1.2607 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 31 it 160 total=8305007.5000 mle=3.0562 pcon=4.7531 forget=1.6583 favg=-1.4697 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 31 it 210 total=8305001.5000 mle=3.2694 pcon=4.7511 forget=1.6545 favg=-1.2031 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 31 it 260 total=8304993.0000 mle=2.9585 pcon=4.7492 forget=1.6386 favg=-1.4453 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 31 it 310 total=8304993.5000 mle=3.0413 pcon=4.7471 forget=1.6140 favg=-1.5605 nr=39 nf=39 protos=540 fproto_sim=NA
[loss] ep 31 it 360 total=8305012.5000 mle=2.3730 pcon=4.7451 forget=1.6287 favg=-1.3232 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 32 it 20 total=8305007.0000 mle=2.5823 pcon=4.7431 forget=1.6252 favg=-1.3213 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 32 it 70 total=8305007.0000 mle=3.3930 pcon=4.7412 forget=1.5784 favg=-1.2354 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 32 it 120 total=8305018.5000 mle=2.7288 pcon=4.7390 forget=1.6602 favg=-1.1299 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 32 it 170 total=8304999.5000 mle=2.9923 pcon=4.7369 forget=1.6259 favg=-1.2061 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 32 it 220 total=8305005.0000 mle=2.5949 pcon=4.7349 forget=1.6652 favg=-1.2119 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 32 it 270 total=8304998.0000 mle=2.6000 pcon=4.7329 forget=1.6137 favg=-1.2910 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 32 it 320 total=8304995.5000 mle=2.9345 pcon=4.7309 forget=1.5950 favg=-1.0449 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 32 it 370 total=8304999.5000 mle=2.3962 pcon=4.7289 forget=1.6255 favg=-1.1523 nr=41 nf=41 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 33 it 30 total=8304992.5000 mle=2.9279 pcon=4.7270 forget=1.5864 favg=-1.2988 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 33 it 80 total=8304991.5000 mle=3.2372 pcon=4.7250 forget=1.6285 favg=-1.2988 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 33 it 130 total=8305007.5000 mle=2.7275 pcon=4.7229 forget=1.5903 favg=-1.2324 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 33 it 180 total=8304991.5000 mle=2.8518 pcon=4.7209 forget=1.6161 favg=-1.5264 nr=26 nf=26 protos=540 fproto_sim=NA
[loss] ep 33 it 230 total=8304996.5000 mle=2.5004 pcon=4.7190 forget=1.5771 favg=-1.5566 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 33 it 280 total=8304985.5000 mle=2.7896 pcon=4.7171 forget=1.6121 favg=-1.1621 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 33 it 330 total=8305008.5000 mle=2.4336 pcon=4.7151 forget=1.6187 favg=-1.2119 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 33 it 380 total=8304995.0000 mle=2.6264 pcon=4.7133 forget=1.6125 favg=-1.4102 nr=30 nf=30 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 34 it 40 total=8304991.0000 mle=2.6710 pcon=4.7115 forget=1.5770 favg=-1.4912 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 34 it 90 total=8304978.5000 mle=2.4951 pcon=4.7097 forget=1.6011 favg=-1.4678 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 34 it 140 total=8304981.5000 mle=2.4001 pcon=4.7078 forget=1.6152 favg=-1.5205 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 34 it 190 total=8305012.0000 mle=2.2144 pcon=4.7060 forget=1.6172 favg=-1.6514 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 34 it 240 total=8304990.5000 mle=2.4186 pcon=4.7041 forget=1.6185 favg=-1.3184 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 34 it 290 total=8304980.5000 mle=2.5272 pcon=4.7024 forget=1.6068 favg=-1.6436 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 34 it 340 total=8304992.5000 mle=2.6517 pcon=4.7006 forget=1.7252 favg=-1.3213 nr=27 nf=27 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 35 it 0 total=8304982.0000 mle=2.6954 pcon=4.6988 forget=1.6538 favg=-1.3916 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 35 it 50 total=8304991.0000 mle=2.4328 pcon=4.6969 forget=1.6488 favg=-1.0918 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 35 it 100 total=8304971.0000 mle=3.0149 pcon=4.6951 forget=1.6696 favg=-1.2842 nr=21 nf=21 protos=540 fproto_sim=NA
[loss] ep 35 it 150 total=8304994.5000 mle=2.2391 pcon=4.6934 forget=1.6346 favg=-1.3945 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 35 it 200 total=8304976.0000 mle=2.5367 pcon=4.6916 forget=1.5808 favg=-1.4463 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 35 it 250 total=8304969.0000 mle=2.7142 pcon=4.6899 forget=1.5864 favg=-1.4043 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 35 it 300 total=8304987.5000 mle=2.5982 pcon=4.6883 forget=1.6202 favg=-1.2422 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 35 it 350 total=8304973.0000 mle=2.4721 pcon=4.6866 forget=1.6165 favg=-1.2012 nr=43 nf=43 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 36 it 10 total=8304974.0000 mle=3.1100 pcon=4.6850 forget=1.6383 favg=-1.1621 nr=31 nf=31 protos=540 fproto_sim=NA
 74%|███████▍  | 37/50 [20:40<06:52, 31.69s/it] 76%|███████▌  | 38/50 [21:11<06:19, 31.65s/it] 78%|███████▊  | 39/50 [21:44<05:50, 31.90s/it] 80%|████████  | 40/50 [22:16<05:19, 31.92s/it] 82%|████████▏ | 41/50 [22:47<04:46, 31.88s/it] 84%|████████▍ | 42/50 [23:19<04:15, 31.93s/it] 86%|████████▌ | 43/50 [23:51<03:42, 31.84s/it][loss] ep 36 it 60 total=8304956.0000 mle=2.3665 pcon=4.6834 forget=1.6164 favg=-1.2979 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 36 it 110 total=8304970.5000 mle=2.2364 pcon=4.6818 forget=1.6038 favg=-1.3574 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 36 it 160 total=8304969.5000 mle=2.4550 pcon=4.6803 forget=1.6111 favg=-1.2852 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 36 it 210 total=8304964.0000 mle=2.3030 pcon=4.6787 forget=1.5489 favg=-1.4043 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 36 it 260 total=8304967.5000 mle=2.0695 pcon=4.6771 forget=1.5709 favg=-1.6143 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 36 it 310 total=8304961.5000 mle=2.2960 pcon=4.6755 forget=1.5859 favg=-1.5391 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 36 it 360 total=8304976.0000 mle=2.2620 pcon=4.6740 forget=1.5520 favg=-1.4355 nr=31 nf=31 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 37 it 20 total=8304975.5000 mle=1.9518 pcon=4.6725 forget=1.5108 favg=-1.5254 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 37 it 70 total=8304965.0000 mle=2.6829 pcon=4.6709 forget=1.6016 favg=-1.2588 nr=24 nf=24 protos=540 fproto_sim=NA
[loss] ep 37 it 120 total=8304952.5000 mle=2.2234 pcon=4.6694 forget=1.5957 favg=-1.4824 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 37 it 170 total=8304943.5000 mle=2.8824 pcon=4.6678 forget=1.5910 favg=-1.3145 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 37 it 220 total=8304956.0000 mle=2.3817 pcon=4.6664 forget=1.5609 favg=-1.4922 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 37 it 270 total=8304960.5000 mle=2.4211 pcon=4.6650 forget=1.6314 favg=-1.2197 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 37 it 320 total=8304952.0000 mle=2.3545 pcon=4.6636 forget=1.6357 favg=-1.3438 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 37 it 370 total=8304955.0000 mle=2.5519 pcon=4.6622 forget=1.5765 favg=-1.3477 nr=31 nf=31 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 38 it 30 total=8304950.5000 mle=2.2339 pcon=4.6608 forget=1.5736 favg=-1.5645 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 38 it 80 total=8304948.5000 mle=2.2704 pcon=4.6593 forget=1.6079 favg=-1.4424 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 38 it 130 total=8304948.0000 mle=2.3516 pcon=4.6579 forget=1.6074 favg=-1.2793 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 38 it 180 total=8304939.0000 mle=2.6487 pcon=4.6565 forget=1.5755 favg=-1.3730 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 38 it 230 total=8304936.0000 mle=2.3110 pcon=4.6551 forget=1.5487 favg=-1.4668 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 38 it 280 total=8304925.5000 mle=2.1064 pcon=4.6538 forget=1.5783 favg=-1.3926 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 38 it 330 total=8304952.5000 mle=2.1181 pcon=4.6525 forget=1.5810 favg=-1.6113 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 38 it 380 total=8304923.0000 mle=2.4200 pcon=4.6512 forget=1.5767 favg=-1.5859 nr=33 nf=33 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 39 it 40 total=8304919.0000 mle=2.2918 pcon=4.6499 forget=1.5714 favg=-1.6855 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 39 it 90 total=8304927.0000 mle=2.3022 pcon=4.6486 forget=1.5861 favg=-1.6455 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 39 it 140 total=8304914.0000 mle=2.7344 pcon=4.6474 forget=1.6456 favg=-1.3828 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 39 it 190 total=8304920.5000 mle=2.3859 pcon=4.6462 forget=1.5796 favg=-1.7080 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 39 it 240 total=8304935.0000 mle=2.3025 pcon=4.6450 forget=1.5980 favg=-1.4824 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 39 it 290 total=8304915.0000 mle=2.1598 pcon=4.6438 forget=1.5873 favg=-1.6816 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 39 it 340 total=8304913.5000 mle=2.5578 pcon=4.6427 forget=1.5969 favg=-1.5547 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 40 it 0 total=8304901.5000 mle=2.3116 pcon=4.6415 forget=1.5822 favg=-1.6826 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 40 it 50 total=8304915.5000 mle=2.0773 pcon=4.6405 forget=1.5374 favg=-1.5566 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 40 it 100 total=8304926.5000 mle=2.5322 pcon=4.6393 forget=1.5715 favg=-1.5693 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 40 it 150 total=8304900.0000 mle=2.2045 pcon=4.6382 forget=1.5965 favg=-1.6953 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 40 it 200 total=8304891.0000 mle=2.3455 pcon=4.6371 forget=1.5807 favg=-1.7344 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 40 it 250 total=8304902.5000 mle=2.6053 pcon=4.6359 forget=1.5559 favg=-1.6201 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 40 it 300 total=8304883.0000 mle=2.5037 pcon=4.6348 forget=1.5993 favg=-1.6436 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 40 it 350 total=8304893.0000 mle=2.4349 pcon=4.6337 forget=1.5970 favg=-1.7607 nr=28 nf=28 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 41 it 10 total=8304885.5000 mle=2.3134 pcon=4.6328 forget=1.5578 favg=-1.5869 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 41 it 60 total=8304888.5000 mle=2.5888 pcon=4.6318 forget=1.6038 favg=-1.4766 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 41 it 110 total=8304881.0000 mle=2.0147 pcon=4.6307 forget=1.6663 favg=-1.6641 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 41 it 160 total=8304879.5000 mle=1.9999 pcon=4.6296 forget=1.6731 favg=-1.4629 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 41 it 210 total=8304873.0000 mle=1.9484 pcon=4.6286 forget=1.6137 favg=-1.6172 nr=39 nf=39 protos=540 fproto_sim=NA
[loss] ep 41 it 260 total=8304867.0000 mle=2.5528 pcon=4.6276 forget=1.6039 favg=-1.6279 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 41 it 310 total=8304872.5000 mle=2.4829 pcon=4.6266 forget=1.6157 favg=-1.5850 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 41 it 360 total=8304862.0000 mle=2.1014 pcon=4.6257 forget=1.6051 favg=-1.5742 nr=31 nf=31 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 42 it 20 total=8304852.5000 mle=2.3643 pcon=4.6248 forget=1.6014 favg=-1.5137 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 42 it 70 total=8304882.5000 mle=2.2172 pcon=4.6238 forget=1.6389 favg=-1.5234 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 42 it 120 total=8304862.5000 mle=2.1290 pcon=4.6229 forget=1.5517 favg=-1.6768 nr=26 nf=26 protos=540 fproto_sim=NA
[loss] ep 42 it 170 total=8304861.0000 mle=2.9028 pcon=4.6220 forget=1.6173 favg=-1.7236 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 42 it 220 total=8304831.5000 mle=2.7495 pcon=4.6211 forget=1.6043 favg=-1.6143 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 42 it 270 total=8304853.5000 mle=2.6196 pcon=4.6202 forget=1.6254 favg=-1.5137 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 42 it 320 total=8304840.5000 mle=2.5658 pcon=4.6192 forget=1.5868 favg=-1.6309 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 42 it 370 total=8304846.0000 mle=1.9700 pcon=4.6183 forget=1.6288 favg=-1.7188 nr=38 nf=38 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 43 it 30 total=8304840.5000 mle=2.2970 pcon=4.6173 forget=1.6183 favg=-1.6465 nr=34 nf=34 protos=540 fproto_sim=NA
 88%|████████▊ | 44/50 [24:23<03:10, 31.79s/it] 90%|█████████ | 45/50 [24:54<02:38, 31.77s/it] 92%|█████████▏| 46/50 [25:26<02:07, 31.85s/it] 94%|█████████▍| 47/50 [25:58<01:35, 31.90s/it] 96%|█████████▌| 48/50 [26:31<01:03, 31.98s/it] 98%|█████████▊| 49/50 [27:02<00:31, 31.92s/it]100%|██████████| 50/50 [27:36<00:00, 32.42s/it]100%|██████████| 50/50 [27:36<00:00, 33.13s/it]
[loss] ep 43 it 80 total=8304838.5000 mle=2.3302 pcon=4.6165 forget=1.6592 favg=-1.5615 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 43 it 130 total=8304829.5000 mle=2.5062 pcon=4.6156 forget=1.6711 favg=-1.4375 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 43 it 180 total=8304821.0000 mle=2.5901 pcon=4.6149 forget=1.5887 favg=-1.8955 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 43 it 230 total=8304832.5000 mle=2.1887 pcon=4.6140 forget=1.6344 favg=-1.5332 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 43 it 280 total=8304806.5000 mle=2.5826 pcon=4.6132 forget=1.6311 favg=-1.6328 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 43 it 330 total=8304812.5000 mle=2.3953 pcon=4.6124 forget=1.5834 favg=-1.4854 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 43 it 380 total=8304804.0000 mle=2.0575 pcon=4.6117 forget=1.6482 favg=-1.5957 nr=33 nf=33 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 44 it 40 total=8304807.0000 mle=2.4024 pcon=4.6110 forget=1.5988 favg=-1.6035 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 44 it 90 total=8304787.5000 mle=2.0745 pcon=4.6102 forget=1.6149 favg=-1.6689 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 44 it 140 total=8304798.5000 mle=2.1517 pcon=4.6094 forget=1.6044 favg=-1.5684 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 44 it 190 total=8304771.0000 mle=2.4676 pcon=4.6086 forget=1.6395 favg=-1.4941 nr=24 nf=24 protos=540 fproto_sim=NA
[loss] ep 44 it 240 total=8304781.5000 mle=2.2977 pcon=4.6078 forget=1.5997 favg=-1.6094 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 44 it 290 total=8304766.5000 mle=2.2632 pcon=4.6071 forget=1.6500 favg=-1.4980 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 44 it 340 total=8304783.5000 mle=2.7105 pcon=4.6063 forget=1.6447 favg=-1.3799 nr=27 nf=27 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
